,news,class
997,"Colorado “requires photo ID to vote in person, requires signature verification for mail-in ballots, which Georgia got rid of, and prevents campaign workers from giving food, water to voters within 100 feet if they’re wearing campaign apparel.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
998,"President Joe Biden’s corporate tax rate increase would ""put us in line with other industrial nations.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
999,“6000% Increase in Reported Vaccine Deaths 1st Quarter 2021 Compared to 1st Quarter 2020”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1000,“The Biden administration is engaging in human trafficking because they are enabling this to happen” at the southern border.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1001,Says Ford agreed to invest $900 million at an Ohio plant because Donald Trump “lowered taxes” and is now moving the project to Mexico because Joe Biden is “increasing taxes.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1002,"Says Gov. Tony Evers’ 2021-22 state budget ""increases taxes $1 billion +""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1003,“People don’t pretend to be someone else to go in and vote. You just don’t see that kind of fraud.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1004,Says Joe Biden’s infrastructure plan “is the Green New Deal.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1005,“It took the Legislature nearly 300 days to act on a (COVID-19) bill during this pandemic.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1006,Michigan election bills are “designed to make it easier for people to vote.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1007,"“As of today, no one has the right to film or photograph Mr. Biden as he climbs the flight of stairs. New White House spokesman orders!!?”",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
1008,"""They’re unable to administer vaccines if the lockdown ends because the emergency ends with it.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1009,HR 1 “gives the federal government the power to establish their own committees” to take over the redistricting process.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1010,Says H.R. 1 gives immigrants illegally in the country “the right to vote.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1011,"If the voting bill H.R. 1 is passed, “absentee ballots would be mailed out to anyone without proof of the voter’s identity.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1012,“There is no discernible difference between the spread and deaths of COVID in Virginia than there is in Florida.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1013,"Judge Jeff Davis ""spent years defending a convicted cop killer"" and ""tried to get him off the hook.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1014,"""We began seeing the increase in unaccompanied minors going back to last April 2020. This is not something that happened as a result of Joe Biden becoming president.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1015,"The Democratic clean energy plan is pro-China, because ""90% of the solar panels, 80% of the wind machines, 90% of the rare earth minerals … are in Asia or in China.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1016,"""There are 43 states that have now passed voter suppression laws.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1017,"""Joe Biden forced the U.S. Attorney for the Eastern District of North Carolina to resign after 24 people were charged with election fraud and the Mainstream Media never even batted an eyelash.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1018,"Says there was a “28% increase in children to the border in my administration” and “31% … in 2019.” The increase in migration in January, February and March “happens every year.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1019,“Republicans recently passed a bill to eliminate early voting on Sunday” in Georgia,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1020,“We had the highest number of (military) sexual assaults ever reported in the last year” and “we had the lowest conviction rate and the lowest prosecution rate.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1021,West Virginia “is the only state to decline in population over the last 70 years”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
1022,"“Right now, two-thirds of the U.S. Senate is composed of millionaires.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1023,“We’re sending back the vast majority of the families that are coming.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1024,"""In 2004, George W. Bush lifted the ban on those (AR-15 type) rifles, and since then, the number of massacres has increased 183%. During the ban, there were 12 incidents. Since he lifted the ban, there were 34 incidents.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1025,"""Illegal border crossings are up 173% from 1 year ago and 28% since January when President Biden stopped the wall & deportations and started catch & release.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1026,"""We proudly handed the Biden administration the most secure border in history. All they had to do was keep this smooth-running system on autopilot.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1027,The border surge is “challenging” because the immigration system that had been in place for decades “was dismantled in its entirety by the Trump administration.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1028,These 11 mass shootings involved an AR-15-style weapon.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1029,The southern U.S. border “is now open to anyone from anywhere in the world who wishes to enter our country.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1030,Says Disneyland is enforcing a “no scream” policy on roller coasters.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1031,"Under H.R. 1, the Federal Election Commission “for the first time ever, instead of being an equal number of Republicans and Democrats (would be) three of one side and two of the other.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1032,A CDC study found that “mask mandates made no statistical difference” on coronavirus case rates.,https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
1033,"""We’ve had more voter turnout since voter ID was passed than ever before.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1034,"By ending the Keystone XL Pipeline project, President Joe Biden “imperiled one of Donald Trump's most significant achievements, which was that we had achieved American energy independence.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1035,"""Pot today is not the weed baby boomers were smoking.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
1036,"The Washington Post was ""forced to correct what (Donald Trump) told the secretary of state of Georgia.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1037,"Diesel prices jumped from $1.69 to $3.19 since Biden took office, and the president is to blame.",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
1038,"""We saw the increases (of unaccompanied minors at the southern U.S. border) dating back almost a year.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
1039,Hank Aaron and Marvelous Marvin Hagler died “after taking the COVID-19 vaccine.”,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1040,"The Republican tax bill passed in 2017 ""gave 83% of the benefits to the top 1%.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1041,"The COVID economic relief package “included $600 million for San Francisco, part of which goes to cover the tab for free alcohol and marijuana for the homeless.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1042,"""Wisconsin is one of only nine states in the nation in which 17 year-olds are automatically treated as adults in the criminal justice system.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
1043,Tenured professors are guaranteed a job.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
1044,"""90% of Americans do not support universal background checks.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1045,"“Next week has a time change, full moon and Friday the 13th.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1046,On passing high-dollar legislation with no time to read it.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-full-flop/48e8c426e77dec514cf7babe1353dfad.jpg
1047,Says Oprah Winfrey for years “pimped young Hollywood girls to Harvey Weinstein to be raped.”,https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
1048,"“Nevada AG admits to changing signature verifications manually for over 200,000 votes.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
1049,"“California’s [COVID-19] death rate has remained one of the lowest per capita in the nation: 134 deaths per 100,000, compared to 158 nationally, 153 in Texas and 247 in New York.”",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
